"target_end_date","location","target","quantile","truth","value","model","window_size"
2021-01-02,"10","4 wk ahead inc case",0.9,4400,9611.10082751284,"EWA",4
2021-01-02,"10","4 wk ahead inc case",0.975,4400,11265.3744681731,"EWA",4
2021-01-02,"12","4 wk ahead inc case",0.025,90245,49465.3421929834,"EWA",4
2021-01-02,"12","4 wk ahead inc case",0.1,90245,61846.3202994897,"EWA",4
2021-01-02,"12","4 wk ahead inc case",0.25,90245,72804.1510697031,"EWA",4
2021-01-02,"12","4 wk ahead inc case",0.5,90245,86487.9688735686,"EWA",4
2021-01-02,"12","4 wk ahead inc case",0.75,90245,101668.082148348,"EWA",4
2021-01-02,"12","4 wk ahead inc case",0.9,90245,117754.81042741,"EWA",4
2021-01-02,"12","4 wk ahead inc case",0.975,90245,137572.053015342,"EWA",4
2021-01-02,"13","4 wk ahead inc case",0.025,56334,15711.431523453,"EWA",4
2021-01-02,"13","4 wk ahead inc case",0.1,56334,24099.7291715908,"EWA",4
2021-01-02,"13","4 wk ahead inc case",0.25,56334,30656.7047694938,"EWA",4
2021-01-02,"13","4 wk ahead inc case",0.5,56334,38573.5316844653,"EWA",4
2021-01-02,"13","4 wk ahead inc case",0.75,56334,47607.5304045988,"EWA",4
2021-01-02,"13","4 wk ahead inc case",0.9,56334,57214.9399738197,"EWA",4
2021-01-02,"13","4 wk ahead inc case",0.975,56334,70851.0319496369,"EWA",4
2021-01-02,"15","4 wk ahead inc case",0.025,1016,334.015833741893,"EWA",4
2021-01-02,"15","4 wk ahead inc case",0.1,1016,492.955136717161,"EWA",4
2021-01-02,"15","4 wk ahead inc case",0.25,1016,643.819168888875,"EWA",4
2021-01-02,"15","4 wk ahead inc case",0.5,1016,843.217023476734,"EWA",4
2021-01-02,"15","4 wk ahead inc case",0.75,1016,1085.07242440584,"EWA",4
2021-01-02,"15","4 wk ahead inc case",0.9,1016,1318.25466863734,"EWA",4
2021-01-02,"15","4 wk ahead inc case",0.975,1016,1688.80541945817,"EWA",4
2021-01-02,"16","4 wk ahead inc case",0.025,6412,5079.37319894059,"EWA",4
2021-01-02,"16","4 wk ahead inc case",0.1,6412,6555.70498996068,"EWA",4
2021-01-02,"16","4 wk ahead inc case",0.25,6412,7850.37704409853,"EWA",4
2021-01-02,"16","4 wk ahead inc case",0.5,6412,9450.89987729799,"EWA",4
2021-01-02,"16","4 wk ahead inc case",0.75,6412,11326.0367400925,"EWA",4
2021-01-02,"16","4 wk ahead inc case",0.9,6412,13092.9632597531,"EWA",4
2021-01-02,"16","4 wk ahead inc case",0.975,6412,15469.8372173381,"EWA",4
2021-01-02,"17","4 wk ahead inc case",0.025,41210,25765.505525327,"EWA",4
2021-01-02,"17","4 wk ahead inc case",0.1,41210,33333.1487052887,"EWA",4
2021-01-02,"17","4 wk ahead inc case",0.25,41210,39724.7469410615,"EWA",4
2021-01-02,"17","4 wk ahead inc case",0.5,41210,53215.4000252317,"EWA",4
2021-01-02,"17","4 wk ahead inc case",0.75,41210,68529.1446618123,"EWA",4
2021-01-02,"17","4 wk ahead inc case",0.9,41210,84045.5839985274,"EWA",4
2021-01-02,"17","4 wk ahead inc case",0.975,41210,105697.585905007,"EWA",4
2021-01-02,"18","4 wk ahead inc case",0.025,31069,23752.9559534894,"EWA",4
2021-01-02,"18","4 wk ahead inc case",0.1,31069,31225.5245812621,"EWA",4
2021-01-02,"18","4 wk ahead inc case",0.25,31069,37367.5770618984,"EWA",4
2021-01-02,"18","4 wk ahead inc case",0.5,31069,45302.5808246167,"EWA",4
2021-01-02,"18","4 wk ahead inc case",0.75,31069,54097.8221061774,"EWA",4
2021-01-02,"18","4 wk ahead inc case",0.9,31069,62609.2755258186,"EWA",4
2021-01-02,"18","4 wk ahead inc case",0.975,31069,74779.1209680478,"EWA",4
2021-01-02,"19","4 wk ahead inc case",0.025,9102,4559.7776640393,"EWA",4
2021-01-02,"19","4 wk ahead inc case",0.1,9102,6006.94556338789,"EWA",4
2021-01-02,"19","4 wk ahead inc case",0.25,9102,9089.22273112155,"EWA",4
2021-01-02,"19","4 wk ahead inc case",0.5,9102,12624.9923344898,"EWA",4
2021-01-02,"19","4 wk ahead inc case",0.75,9102,16673.9983841509,"EWA",4
2021-01-02,"19","4 wk ahead inc case",0.9,9102,21174.3276303719,"EWA",4
2021-01-02,"19","4 wk ahead inc case",0.975,9102,27049.1668342409,"EWA",4
2021-01-02,"20","4 wk ahead inc case",0.025,17370,6013.97198406565,"EWA",4
2021-01-02,"20","4 wk ahead inc case",0.1,17370,7583.81328088878,"EWA",4
2021-01-02,"20","4 wk ahead inc case",0.25,17370,10872.5033348965,"EWA",4
2021-01-02,"20","4 wk ahead inc case",0.5,17370,16071.1947125968,"EWA",4
2021-01-02,"20","4 wk ahead inc case",0.75,17370,23458.7526304002,"EWA",4
2021-01-02,"20","4 wk ahead inc case",0.9,17370,32359.6945178742,"EWA",4
2021-01-02,"20","4 wk ahead inc case",0.975,17370,45369.6947307424,"EWA",4
2021-01-02,"21","4 wk ahead inc case",0.025,18408,15278.6795851187,"EWA",4
2021-01-02,"21","4 wk ahead inc case",0.1,18408,18729.1087655314,"EWA",4
2021-01-02,"21","4 wk ahead inc case",0.25,18408,21849.5883944536,"EWA",4
2021-01-02,"21","4 wk ahead inc case",0.5,18408,25756.3932097565,"EWA",4
2021-01-02,"21","4 wk ahead inc case",0.75,18408,30060.9689926912,"EWA",4
2021-01-02,"21","4 wk ahead inc case",0.9,18408,34271.9310200592,"EWA",4
2021-01-02,"21","4 wk ahead inc case",0.975,18408,40318.271853797,"EWA",4
2021-01-02,"22","4 wk ahead inc case",0.025,18776,12760.333873853,"EWA",4
2021-01-02,"22","4 wk ahead inc case",0.1,18776,16467.0139461602,"EWA",4
2021-01-02,"22","4 wk ahead inc case",0.25,18776,20513.4443634443,"EWA",4
2021-01-02,"22","4 wk ahead inc case",0.5,18776,25896.1749784892,"EWA",4
2021-01-02,"22","4 wk ahead inc case",0.75,18776,31866.233366592,"EWA",4
2021-01-02,"22","4 wk ahead inc case",0.9,18776,38124.7386074505,"EWA",4
2021-01-02,"22","4 wk ahead inc case",0.975,18776,46046.4826952283,"EWA",4
2021-01-02,"23","4 wk ahead inc case",0.025,3698,937.537720262647,"EWA",4
2021-01-02,"23","4 wk ahead inc case",0.1,3698,1359.14511462652,"EWA",4
2021-01-02,"23","4 wk ahead inc case",0.25,3698,1774.07510002933,"EWA",4
2021-01-02,"23","4 wk ahead inc case",0.5,3698,2290.65749553515,"EWA",4
2021-01-02,"23","4 wk ahead inc case",0.75,3698,2863.00873526131,"EWA",4
2021-01-02,"23","4 wk ahead inc case",0.9,3698,3418.15975269765,"EWA",4
2021-01-02,"23","4 wk ahead inc case",0.975,3698,4154.76335845131,"EWA",4
2021-01-02,"24","4 wk ahead inc case",0.025,17731,10866.9509321304,"EWA",4
2021-01-02,"24","4 wk ahead inc case",0.1,17731,15280.6010198315,"EWA",4
2021-01-02,"24","4 wk ahead inc case",0.25,17731,19156.7638063251,"EWA",4
2021-01-02,"24","4 wk ahead inc case",0.5,17731,23947.7217096972,"EWA",4
2021-01-02,"24","4 wk ahead inc case",0.75,17731,29081.8958465664,"EWA",4
2021-01-02,"24","4 wk ahead inc case",0.9,17731,33979.8710680049,"EWA",4
2021-01-02,"24","4 wk ahead inc case",0.975,17731,40123.6585872091,"EWA",4
2021-01-02,"25","4 wk ahead inc case",0.025,34579,22762.9672458931,"EWA",4
2021-01-02,"25","4 wk ahead inc case",0.1,34579,28241.5402968699,"EWA",4
2021-01-02,"25","4 wk ahead inc case",0.25,34579,33242.8715363692,"EWA",4
2021-01-02,"25","4 wk ahead inc case",0.5,34579,39462.9030406941,"EWA",4
2021-01-02,"25","4 wk ahead inc case",0.75,34579,46434.1330493755,"EWA",4
2021-01-02,"25","4 wk ahead inc case",0.9,34579,53361.0188763845,"EWA",4
2021-01-02,"25","4 wk ahead inc case",0.975,34579,62926.2765240597,"EWA",4
2021-01-02,"26","4 wk ahead inc case",0.025,21795,19283.980388241,"EWA",4
2021-01-02,"26","4 wk ahead inc case",0.1,21795,24349.3578897068,"EWA",4
2021-01-02,"26","4 wk ahead inc case",0.25,21795,31880.468314427,"EWA",4
2021-01-02,"26","4 wk ahead inc case",0.5,21795,43493.0428276175,"EWA",4
2021-01-02,"26","4 wk ahead inc case",0.75,21795,56828.0556034785,"EWA",4
2021-01-02,"26","4 wk ahead inc case",0.9,21795,70955.5766342939,"EWA",4
2021-01-02,"26","4 wk ahead inc case",0.975,21795,88789.8447868153,"EWA",4
2021-01-02,"27","4 wk ahead inc case",0.025,11287,13838.5577283913,"EWA",4
2021-01-02,"27","4 wk ahead inc case",0.1,11287,21279.693646415,"EWA",4
2021-01-02,"27","4 wk ahead inc case",0.25,11287,28485.2519963916,"EWA",4
2021-01-02,"27","4 wk ahead inc case",0.5,11287,37047.2057834692,"EWA",4
2021-01-02,"27","4 wk ahead inc case",0.75,11287,47027.4983751168,"EWA",4
2021-01-02,"27","4 wk ahead inc case",0.9,11287,57788.2715042449,"EWA",4
2021-01-02,"27","4 wk ahead inc case",0.975,11287,72673.2274438038,"EWA",4
2021-01-02,"28","4 wk ahead inc case",0.025,15254,7628.13586721724,"EWA",4
2021-01-02,"28","4 wk ahead inc case",0.1,15254,9848.20875343809,"EWA",4
2021-01-02,"28","4 wk ahead inc case",0.25,15254,11789.7651990243,"EWA",4
2021-01-02,"28","4 wk ahead inc case",0.5,15254,14205.1363437936,"EWA",4
2021-01-02,"28","4 wk ahead inc case",0.75,15254,16845.5819403622,"EWA",4
2021-01-02,"28","4 wk ahead inc case",0.9,15254,19460.6821413926,"EWA",4
2021-01-02,"28","4 wk ahead inc case",0.975,15254,23014.8861931033,"EWA",4
2021-01-02,"29","4 wk ahead inc case",0.025,25964,11830.3169265449,"EWA",4
2021-01-02,"29","4 wk ahead inc case",0.1,25964,16720.3992880776,"EWA",4
2021-01-02,"29","4 wk ahead inc case",0.25,25964,22111.9271251777,"EWA",4
2021-01-02,"29","4 wk ahead inc case",0.5,25964,28472.618285651,"EWA",4
2021-01-02,"29","4 wk ahead inc case",0.75,25964,35962.2523806806,"EWA",4
2021-01-02,"29","4 wk ahead inc case",0.9,25964,43480.6413149038,"EWA",4
2021-01-02,"29","4 wk ahead inc case",0.975,25964,52730.4632867528,"EWA",4
2021-01-02,"30","4 wk ahead inc case",0.025,2511,1749.84712276951,"EWA",4
2021-01-02,"30","4 wk ahead inc case",0.1,2511,2361.85552989715,"EWA",4
2021-01-02,"30","4 wk ahead inc case",0.25,2511,3037.42481286874,"EWA",4
2021-01-02,"30","4 wk ahead inc case",0.5,2511,3921.85633702388,"EWA",4
2021-01-02,"30","4 wk ahead inc case",0.75,2511,4977.89064877784,"EWA",4
2021-01-02,"30","4 wk ahead inc case",0.9,2511,6147.40547409148,"EWA",4
2021-01-02,"30","4 wk ahead inc case",0.975,2511,8011.57051068832,"EWA",4
2021-01-02,"31","4 wk ahead inc case",0.025,6925,5609.96679626678,"EWA",4
2021-01-02,"31","4 wk ahead inc case",0.1,6925,7430.8057362705,"EWA",4
2021-01-02,"31","4 wk ahead inc case",0.25,6925,9564.97864590977,"EWA",4
2021-01-02,"31","4 wk ahead inc case",0.5,6925,12159.1804204997,"EWA",4
2021-01-02,"31","4 wk ahead inc case",0.75,6925,15164.4932903485,"EWA",4
2021-01-02,"31","4 wk ahead inc case",0.9,6925,18160.562201293,"EWA",4
2021-01-02,"31","4 wk ahead inc case",0.975,6925,22193.302309828,"EWA",4
2021-01-02,"32","4 wk ahead inc case",0.025,13218,13019.7497241517,"EWA",4
2021-01-02,"32","4 wk ahead inc case",0.1,13218,15804.7102904369,"EWA",4
2021-01-02,"32","4 wk ahead inc case",0.25,13218,18143.5470081994,"EWA",4
2021-01-02,"32","4 wk ahead inc case",0.5,13218,21214.1638396789,"EWA",4
2021-01-02,"32","4 wk ahead inc case",0.75,13218,24744.0057336146,"EWA",4
2021-01-02,"32","4 wk ahead inc case",0.9,13218,28030.8636495982,"EWA",4
2021-01-02,"32","4 wk ahead inc case",0.975,13218,32782.8077274933,"EWA",4
2021-01-02,"33","4 wk ahead inc case",0.025,5483,4796.84425984245,"EWA",4
2021-01-02,"33","4 wk ahead inc case",0.1,5483,5887.13822992134,"EWA",4
2021-01-02,"33","4 wk ahead inc case",0.25,5483,6898.41849325505,"EWA",4
2021-01-02,"33","4 wk ahead inc case",0.5,5483,8139.24472941523,"EWA",4
2021-01-02,"33","4 wk ahead inc case",0.75,5483,9519.51944523711,"EWA",4
2021-01-02,"33","4 wk ahead inc case",0.9,5483,10859.7407185261,"EWA",4
2021-01-02,"33","4 wk ahead inc case",0.975,5483,12913.5571170372,"EWA",4
2021-01-02,"34","4 wk ahead inc case",0.025,34478,23597.6425481128,"EWA",4
2021-01-02,"34","4 wk ahead inc case",0.1,34478,29295.3914316374,"EWA",4
2021-01-02,"34","4 wk ahead inc case",0.25,34478,34336.0681003265,"EWA",4
2021-01-02,"34","4 wk ahead inc case",0.5,34478,40643.7844962638,"EWA",4
2021-01-02,"34","4 wk ahead inc case",0.75,34478,47700.1757500036,"EWA",4
2021-01-02,"34","4 wk ahead inc case",0.9,34478,54382.660965002,"EWA",4
2021-01-02,"34","4 wk ahead inc case",0.975,34478,63513.402259367,"EWA",4
2021-01-02,"35","4 wk ahead inc case",0.025,8153,5458.84231745731,"EWA",4
2021-01-02,"35","4 wk ahead inc case",0.1,8153,7320.88222814374,"EWA",4
2021-01-02,"35","4 wk ahead inc case",0.25,8153,8773.71869904739,"EWA",4
2021-01-02,"35","4 wk ahead inc case",0.5,8153,10584.8844974023,"EWA",4
2021-01-02,"35","4 wk ahead inc case",0.75,8153,12651.6426361718,"EWA",4
2021-01-02,"35","4 wk ahead inc case",0.9,8153,14821.9021104876,"EWA",4
2021-01-02,"35","4 wk ahead inc case",0.975,8153,18069.7128996182,"EWA",4
2021-01-02,"36","4 wk ahead inc case",0.025,87651,74590.1070636018,"EWA",4
2021-01-02,"36","4 wk ahead inc case",0.1,87651,88179.596229803,"EWA",4
2021-01-02,"36","4 wk ahead inc case",0.25,87651,99679.2944585916,"EWA",4
2021-01-02,"36","4 wk ahead inc case",0.5,87651,115647.592011423,"EWA",4
2021-01-02,"36","4 wk ahead inc case",0.75,87651,132936.949674198,"EWA",4
2021-01-02,"36","4 wk ahead inc case",0.9,87651,148960.379833109,"EWA",4
2021-01-02,"36","4 wk ahead inc case",0.975,87651,171634.433010696,"EWA",4
2021-01-02,"37","4 wk ahead inc case",0.025,44507,20562.9404940118,"EWA",4
2021-01-02,"37","4 wk ahead inc case",0.1,44507,26675.9990860668,"EWA",4
2021-01-02,"37","4 wk ahead inc case",0.25,44507,32140.5629324128,"EWA",4
2021-01-02,"37","4 wk ahead inc case",0.5,44507,39381.0449423767,"EWA",4
2021-01-02,"37","4 wk ahead inc case",0.75,44507,47271.8620511451,"EWA",4
2021-01-02,"37","4 wk ahead inc case",0.9,44507,55307.8860731731,"EWA",4
2021-01-02,"37","4 wk ahead inc case",0.975,44507,65906.0225694085,"EWA",4
2021-01-02,"38","4 wk ahead inc case",0.025,1537,855.791092339293,"EWA",4
2021-01-02,"38","4 wk ahead inc case",0.1,1537,1194.24082833933,"EWA",4
2021-01-02,"38","4 wk ahead inc case",0.25,1537,1584.50612397323,"EWA",4
2021-01-02,"38","4 wk ahead inc case",0.5,1537,2247.58701964149,"EWA",4
2021-01-02,"38","4 wk ahead inc case",0.75,1537,3145.12843580508,"EWA",4
2021-01-02,"38","4 wk ahead inc case",0.9,1537,4118.18625492344,"EWA",4
2021-01-02,"38","4 wk ahead inc case",0.975,1537,5355.33762760472,"EWA",4
2021-01-02,"39","4 wk ahead inc case",0.025,50005,39614.3061953391,"EWA",4
2021-01-02,"39","4 wk ahead inc case",0.1,50005,50518.4671265096,"EWA",4
2021-01-02,"39","4 wk ahead inc case",0.25,50005,60324.8448460382,"EWA",4
2021-01-02,"39","4 wk ahead inc case",0.5,50005,72869.0227908636,"EWA",4
2021-01-02,"39","4 wk ahead inc case",0.75,50005,87636.0527855422,"EWA",4
2021-01-02,"39","4 wk ahead inc case",0.9,50005,102329.498877951,"EWA",4
2021-01-02,"39","4 wk ahead inc case",0.975,50005,121930.312851708,"EWA",4
2021-01-02,"40","4 wk ahead inc case",0.025,19663,14194.5075860658,"EWA",4
2021-01-02,"40","4 wk ahead inc case",0.1,19663,17731.7279395386,"EWA",4
2021-01-02,"40","4 wk ahead inc case",0.25,19663,20941.1386077498,"EWA",4
2021-01-02,"40","4 wk ahead inc case",0.5,19663,24984.9345195395,"EWA",4
2021-01-02,"40","4 wk ahead inc case",0.75,19663,30028.8027033637,"EWA",4
2021-01-02,"40","4 wk ahead inc case",0.9,19663,35287.4596771607,"EWA",4
2021-01-02,"40","4 wk ahead inc case",0.975,19663,42438.8272533025,"EWA",4
2021-01-02,"41","4 wk ahead inc case",0.025,8022,9760.76608387807,"EWA",4
2021-01-02,"41","4 wk ahead inc case",0.1,8022,12025.0874903241,"EWA",4
2021-01-02,"41","4 wk ahead inc case",0.25,8022,14038.3161278629,"EWA",4
2021-01-02,"41","4 wk ahead inc case",0.5,8022,16621.1923082646,"EWA",4
2021-01-02,"41","4 wk ahead inc case",0.75,8022,19519.5667641232,"EWA",4
2021-01-02,"41","4 wk ahead inc case",0.9,8022,22251.5158368248,"EWA",4
2021-01-02,"41","4 wk ahead inc case",0.975,8022,25818.8042175672,"EWA",4
2021-01-02,"42","4 wk ahead inc case",0.025,51813,62180.3804000583,"EWA",4
2021-01-02,"42","4 wk ahead inc case",0.1,51813,72831.614835322,"EWA",4
2021-01-02,"42","4 wk ahead inc case",0.25,51813,81980.6811530768,"EWA",4
2021-01-02,"42","4 wk ahead inc case",0.5,51813,94041.452236494,"EWA",4
2021-01-02,"42","4 wk ahead inc case",0.75,51813,107022.808386635,"EWA",4
2021-01-02,"42","4 wk ahead inc case",0.9,51813,120276.277098287,"EWA",4
2021-01-02,"42","4 wk ahead inc case",0.975,51813,138297.921060382,"EWA",4
2021-01-02,"44","4 wk ahead inc case",0.025,5883,4232.87436977896,"EWA",4
2021-01-02,"44","4 wk ahead inc case",0.1,5883,5075.20718573731,"EWA",4
2021-01-02,"44","4 wk ahead inc case",0.25,5883,6210.41625023248,"EWA",4
2021-01-02,"44","4 wk ahead inc case",0.5,5883,8016.48840516563,"EWA",4
2021-01-02,"44","4 wk ahead inc case",0.75,5883,10144.6506494847,"EWA",4
2021-01-02,"44","4 wk ahead inc case",0.9,5883,12398.7503613824,"EWA",4
2021-01-02,"44","4 wk ahead inc case",0.975,5883,15271.6477928804,"EWA",4
2021-01-02,"45","4 wk ahead inc case",0.025,23826,10604.2406475313,"EWA",4
2021-01-02,"45","4 wk ahead inc case",0.1,23826,13341.6691540614,"EWA",4
2021-01-02,"45","4 wk ahead inc case",0.25,23826,15835.1605460528,"EWA",4
2021-01-02,"45","4 wk ahead inc case",0.5,23826,18920.4959707532,"EWA",4
2021-01-02,"45","4 wk ahead inc case",0.75,23826,22205.2898557583,"EWA",4
2021-01-02,"45","4 wk ahead inc case",0.9,23826,25509.4554783313,"EWA",4
2021-01-02,"45","4 wk ahead inc case",0.975,23826,29964.7940715068,"EWA",4
2021-01-02,"46","4 wk ahead inc case",0.025,2866,1647.36946638899,"EWA",4
2021-01-02,"46","4 wk ahead inc case",0.1,2866,2218.99336347179,"EWA",4
2021-01-02,"46","4 wk ahead inc case",0.25,2866,2893.85349943058,"EWA",4
2021-01-02,"46","4 wk ahead inc case",0.5,2866,3860.25342582125,"EWA",4
2021-01-02,"46","4 wk ahead inc case",0.75,2866,4971.90190448307,"EWA",4
2021-01-02,"46","4 wk ahead inc case",0.9,2866,6115.07213514683,"EWA",4
2021-01-02,"46","4 wk ahead inc case",0.975,2866,7672.85139189862,"EWA",4
2021-01-02,"47","4 wk ahead inc case",0.025,43240,19132.0459983393,"EWA",4
2021-01-02,"47","4 wk ahead inc case",0.1,43240,23681.7313078095,"EWA",4
2021-01-02,"47","4 wk ahead inc case",0.25,43240,27837.0561140169,"EWA",4
2021-01-02,"47","4 wk ahead inc case",0.5,43240,33023.6033411575,"EWA",4
2021-01-02,"47","4 wk ahead inc case",0.75,43240,38962.2054518353,"EWA",4
2021-01-02,"47","4 wk ahead inc case",0.9,43240,45062.0544824023,"EWA",4
2021-01-02,"47","4 wk ahead inc case",0.975,43240,53031.0321054011,"EWA",4
2021-01-02,"48","4 wk ahead inc case",0.025,130826,74488.9826628597,"EWA",4
2021-01-02,"48","4 wk ahead inc case",0.1,130826,91453.4382267704,"EWA",4
2021-01-02,"48","4 wk ahead inc case",0.25,130826,107259.019662537,"EWA",4
2021-01-02,"48","4 wk ahead inc case",0.5,130826,125653.459038111,"EWA",4
2021-01-02,"48","4 wk ahead inc case",0.75,130826,147728.537133141,"EWA",4
2021-01-02,"48","4 wk ahead inc case",0.9,130826,168250.159978502,"EWA",4
2021-01-02,"48","4 wk ahead inc case",0.975,130826,194326.578421937,"EWA",4
2021-01-02,"49","4 wk ahead inc case",0.025,17576,8733.86297531924,"EWA",4
2021-01-02,"49","4 wk ahead inc case",0.1,17576,12362.2487573374,"EWA",4
2021-01-02,"49","4 wk ahead inc case",0.25,17576,15392.5230798965,"EWA",4
2021-01-02,"49","4 wk ahead inc case",0.5,17576,19053.2901644051,"EWA",4
2021-01-02,"49","4 wk ahead inc case",0.75,17576,23369.1484103419,"EWA",4
2021-01-02,"49","4 wk ahead inc case",0.9,17576,27557.6701204457,"EWA",4
2021-01-02,"49","4 wk ahead inc case",0.975,17576,33190.7747149825,"EWA",4
2021-01-02,"50","4 wk ahead inc case",0.025,723,976.820974711567,"EWA",4
2021-01-02,"50","4 wk ahead inc case",0.1,723,1370.13879930872,"EWA",4
2021-01-02,"50","4 wk ahead inc case",0.25,723,1751.29474837153,"EWA",4
2021-01-02,"50","4 wk ahead inc case",0.5,723,2205.80160534132,"EWA",4
2021-01-02,"50","4 wk ahead inc case",0.75,723,2699.71129553574,"EWA",4
2021-01-02,"50","4 wk ahead inc case",0.9,723,3202.57186035626,"EWA",4
2021-01-02,"50","4 wk ahead inc case",0.975,723,3820.99266696635,"EWA",4
2021-01-02,"51","4 wk ahead inc case",0.025,29178,12289.9008656145,"EWA",4
2021-01-02,"51","4 wk ahead inc case",0.1,29178,15997.6440566756,"EWA",4
2021-01-02,"51","4 wk ahead inc case",0.25,29178,19277.3067966968,"EWA",4
2021-01-02,"51","4 wk ahead inc case",0.5,29178,23704.3547788486,"EWA",4
2021-01-02,"51","4 wk ahead inc case",0.75,29178,28538.7731372884,"EWA",4
2021-01-02,"51","4 wk ahead inc case",0.9,29178,33618.3940257993,"EWA",4
2021-01-02,"51","4 wk ahead inc case",0.975,29178,40604.7697125539,"EWA",4
2021-01-02,"53","4 wk ahead inc case",0.025,10033,14765.3731653356,"EWA",4
2021-01-02,"53","4 wk ahead inc case",0.1,10033,18121.2351704488,"EWA",4
2021-01-02,"53","4 wk ahead inc case",0.25,10033,21317.6689041322,"EWA",4
