"target_end_date","location","target","model","window_size","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-10-24,"01","4 wk ahead cum death","V3_iter","1","Alabama",61.0968996278302,22.6278831334996,10.9675810913995,0,33.5954642248991
2020-10-24,"01","4 wk ahead cum death","V3_iter","2","Alabama",50.3314592514398,22.0345873835395,7.97436193879568,0,30.0089493223352
2020-10-24,"01","4 wk ahead cum death","V3_iter","3","Alabama",26.16590274703,19.3140403477673,2.76025013400563,0,22.074290481773
2020-10-24,"01","4 wk ahead cum death","V3_iter","4","Alabama",26.7992188073099,19.2183164819243,2.90485255805349,0,22.1231690399778
2020-10-24,"02","4 wk ahead cum death","V3_iter","1","Alaska",11.55228582752,2.41020805457669,0,4.48538366117003,6.89559171574673
2020-10-24,"02","4 wk ahead cum death","V3_iter","2","Alaska",13.311906317592,2.47411695551131,0,5.63872157856359,8.1128385340749
2020-10-24,"02","4 wk ahead cum death","V3_iter","3","Alaska",18.8555657613409,3.11386354548772,0,8.73885369444674,11.8527172399345
2020-10-24,"02","4 wk ahead cum death","V3_iter","4","Alaska",18.9041434079526,3.09618095914499,0,8.77351202591479,11.8696929850598
2020-10-24,"04","4 wk ahead cum death","V3_iter","1","Arizona",241.30194381386,59.2947410851969,0,94.4026823189148,153.697423404112
2020-10-24,"04","4 wk ahead cum death","V3_iter","2","Arizona",269.62775764945,56.9682398703944,0,114.292974920078,171.261214790472
2020-10-24,"04","4 wk ahead cum death","V3_iter","3","Arizona",312.37582616807,40.5342277382636,0,162.560810478023,203.095038216287
2020-10-24,"04","4 wk ahead cum death","V3_iter","4","Arizona",317.8026842605,41.3321655890186,0,165.162580774185,206.494746363204
2020-10-24,"05","4 wk ahead cum death","V3_iter","1","Arkansas",52.6806872683601,46.7567614105738,0,3.60719260611218,50.3639540166859
2020-10-24,"05","4 wk ahead cum death","V3_iter","2","Arkansas",51.6614034833401,43.7939467936719,0,3.8432680935061,47.637214887178
2020-10-24,"05","4 wk ahead cum death","V3_iter","3","Arkansas",49.1070322974299,36.9617411705864,0,5.44959002221,42.4113311927964
2020-10-24,"05","4 wk ahead cum death","V3_iter","4","Arkansas",49.3867433129999,36.2492547259192,0,5.59579507150175,41.8450497974209
2020-10-24,"06","4 wk ahead cum death","V3_iter","1","California",240.565097299401,86.1129043996489,0,50.6642796605044,136.777184060153
2020-10-24,"06","4 wk ahead cum death","V3_iter","2","California",314.033436645801,86.6671292605681,0,84.1282675540002,170.795396814568
2020-10-24,"06","4 wk ahead cum death","V3_iter","3","California",489.333296982699,90.7140634861938,0,175.073455918674,265.787519404868
2020-10-24,"06","4 wk ahead cum death","V3_iter","4","California",502.577180128101,91.802983432479,0,181.632709672526,273.435693105005
2020-10-24,"08","4 wk ahead cum death","V3_iter","1","Colorado",26.48359916351,10.7203550416074,4.94463525283691,0,15.6649902944443
2020-10-24,"08","4 wk ahead cum death","V3_iter","2","Colorado",21.97983045818,9.83740363673551,3.79328482166697,0,13.6306884584025
2020-10-24,"08","4 wk ahead cum death","V3_iter","3","Colorado",18.8076554376198,8.00156055268815,3.25449755147219,0,11.2560581041603
2020-10-24,"08","4 wk ahead cum death","V3_iter","4","Colorado",18.9772150945901,7.85056729365918,3.35858222551261,0,11.2091495191718
2020-10-24,"09","4 wk ahead cum death","V3_iter","1","Connecticut",36.9989035950402,5.0108348011699,14.1448248079756,0,19.1556596091455
2020-10-24,"09","4 wk ahead cum death","V3_iter","2","Connecticut",32.4364432552602,4.84335448449373,11.6851284698905,0,16.5284829543842
2020-10-24,"09","4 wk ahead cum death","V3_iter","3","Connecticut",34.7310058345402,4.41369255104099,14.6551071730401,0,19.068799724081
2020-10-24,"09","4 wk ahead cum death","V3_iter","4","Connecticut",35.59964174991,4.40143416575999,15.3544322540457,0,19.7558664198057
2020-10-24,"10","4 wk ahead cum death","V3_iter","1","Delaware",44.454592005554,3.39026811697211,25.3046801696089,0,28.694948286581
2020-10-24,"10","4 wk ahead cum death","V3_iter","2","Delaware",41.640348893768,3.56069133713362,22.4003080504346,0,25.9609993875682
2020-10-24,"10","4 wk ahead cum death","V3_iter","3","Delaware",36.132898469745,3.90332373093006,17.2870500886813,0,21.1903738196114
2020-10-24,"10","4 wk ahead cum death","V3_iter","4","Delaware",35.68524681835,3.96248344395394,16.8112390538205,0,20.7737224977745
2020-10-24,"12","4 wk ahead cum death","V3_iter","1","Florida",116.872777877399,101.025490639769,9.36227511264342,0,110.387765752412
2020-10-24,"12","4 wk ahead cum death","V3_iter","2","Florida",44.1901579268997,92.456871823931,0,1.92131121421303,94.378183038144
2020-10-24,"12","4 wk ahead cum death","V3_iter","3","Florida",328.076588150801,62.1953174666179,0,119.376561713765,181.571879180383
2020-10-24,"12","4 wk ahead cum death","V3_iter","4","Florida",351.821300236101,61.8586179782573,0,136.318976450517,198.177594428775
2020-10-24,"13","4 wk ahead cum death","V3_iter","1","Georgia",78.9967199510202,46.7921403847689,0,10.3004863591313,57.0926267439002
2020-10-24,"13","4 wk ahead cum death","V3_iter","2","Georgia",111.10306051482,48.0174721902616,0,19.1756297819165,67.1931019721781
2020-10-24,"13","4 wk ahead cum death","V3_iter","3","Georgia",147.99814153988,49.1862014267722,0,31.4697738576705,80.6559752844427
2020-10-24,"13","4 wk ahead cum death","V3_iter","4","Georgia",151.85459537539,49.6542852115325,0,32.6913734749196,82.3456586864521
2020-10-24,"15","4 wk ahead cum death","V3_iter","1","Hawaii",42.535469174856,4.03041038440844,21.7590408844457,0,25.7894512688542
