"target_end_date","location","target","quantile","truth","value","model","window_size"
2020-08-29,"04","1 wk ahead cum death",0.75,5007,5025.87423366083,"V3_iter",4
2020-08-29,"04","1 wk ahead cum death",0.8,5007,5035.68404501919,"V3_iter",4
2020-08-29,"04","1 wk ahead cum death",0.85,5007,5048.72670425995,"V3_iter",4
2020-08-29,"04","1 wk ahead cum death",0.9,5007,5066.38125688096,"V3_iter",4
2020-08-29,"04","1 wk ahead cum death",0.95,5007,5089.27207829061,"V3_iter",4
2020-08-29,"04","1 wk ahead cum death",0.975,5007,5111.37774384885,"V3_iter",4
2020-08-29,"04","1 wk ahead cum death",0.99,5007,5139.95176980302,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.01,772,724.660884953286,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.025,772,729.575319706644,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.05,772,733.675667562241,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.1,772,739.047567209384,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.15,772,742.903759722307,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.2,772,745.674717087657,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.25,772,748.322010600092,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.3,772,750.37867532241,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.35,772,752.700436419568,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.4,772,754.753564388547,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.45,772,756.614800117447,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.5,772,758.905714285092,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.55,772,760.91793664113,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.6,772,762.909039262956,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.65,772,765.087495293463,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.7,772,767.392749286812,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.75,772,769.811632314781,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.8,772,772.630617225114,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.85,772,775.820319981965,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.9,772,780.459227182751,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.95,772,787.453630077827,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.975,772,793.421755401093,"V3_iter",4
2020-08-29,"05","1 wk ahead cum death",0.99,772,799.761759227204,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.01,12894,12594.3177418415,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.025,12894,12645.4887008058,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.05,12894,12697.7164929093,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.1,12894,12760.6224129605,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.15,12894,12801.7697168316,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.2,12894,12835.0614204113,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.25,12894,12866.3429694449,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.3,12894,12891.8472963889,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.35,12894,12916.7764087312,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.4,12894,12939.9462195728,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.45,12894,12963.3129822096,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.5,12894,12985.3360023748,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.55,12894,13008.3332708919,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.6,12894,13033.0427225065,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.65,12894,13056.4501159347,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.7,12894,13081.815776294,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.75,12894,13109.8623450717,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.8,12894,13144.2593330816,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.85,12894,13183.9959381733,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.9,12894,13237.0065016929,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.95,12894,13319.9129195456,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.975,12894,13403.9263111082,"V3_iter",4
2020-08-29,"06","1 wk ahead cum death",0.99,12894,13493.4504841905,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.01,1942,1922.12652260571,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.025,1942,1923.77974718355,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.05,1942,1925.56677891024,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.1,1942,1927.75632199873,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.15,1942,1929.27195547299,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.2,1942,1930.61412174108,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.25,1942,1932.25614763154,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.3,1942,1933.69901700002,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.35,1942,1935.24024849303,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.4,1942,1936.93383531405,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.45,1942,1938.11934761552,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.5,1942,1939.18024531737,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.55,1942,1940.5000006545,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.6,1942,1941.73435532509,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.65,1942,1943.77788716579,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.7,1942,1945.42860257199,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.75,1942,1947.12471617776,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.8,1942,1949.30236070318,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.85,1942,1952.40923850373,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.9,1942,1956.46702058817,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.95,1942,1965.50544511012,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.975,1942,1971.97009492425,"V3_iter",4
2020-08-29,"08","1 wk ahead cum death",0.99,1942,1978.51406581982,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.01,4465,4458.84493447942,"V3_iter",4
2020-08-29,"09","1 wk ahead cum death",0.025,4465,4459.09065930308,"V3_iter",4
