"target_end_date","location","target","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-12-12,"48","4 wk ahead inc death","COVIDhub-ensemble","Texas",762,53.124347826087,0,579.826086956522,632.950434782609
2020-12-12,"49","4 wk ahead inc death","COVIDhub-ensemble","Utah",79,5.72304347826087,0,57.8695652173913,63.5926086956522
2020-12-12,"50","4 wk ahead inc death","COVIDhub-ensemble","Vermont",1,0.485217391304348,0.0434782608695652,0,0.528695652173913
2020-12-12,"51","4 wk ahead inc death","COVIDhub-ensemble","Virginia",63,9.35695652173913,0,34.6521739130435,44.0091304347826
2020-12-12,"53","4 wk ahead inc death","COVIDhub-ensemble","Washington",118,9.20391304347826,0,88.5217391304348,97.725652173913
2020-12-12,"54","4 wk ahead inc death","COVIDhub-ensemble","West Virginia",72,6.75130434782609,0,46.0869565217391,52.8382608695652
2020-12-12,"55","4 wk ahead inc death","COVIDhub-ensemble","Wisconsin",258,19.5360869565217,0,180.260869565217,199.796956521739
2020-12-12,"56","4 wk ahead inc death","COVIDhub-ensemble","Wyoming",49,3.06217391304348,0,33.8695652173913,36.9317391304348
2020-12-12,"US","4 wk ahead inc death","COVIDhub-ensemble","US",8939,542.493043478261,0,6888.13043478261,7430.62347826087
2020-12-19,"01","4 wk ahead inc death","COVIDhub-ensemble","Alabama",153,12.8221739130435,0,97.6086956521739,110.430869565217
2020-12-19,"02","4 wk ahead inc death","COVIDhub-ensemble","Alaska",15,2.19217391304348,0,6.82608695652174,9.01826086956522
2020-12-19,"04","4 wk ahead inc death","COVIDhub-ensemble","Arizona",114,19.54,0,68.5217391304348,88.0617391304348
2020-12-19,"05","4 wk ahead inc death","COVIDhub-ensemble","Arkansas",160,10.2021739130435,0,110.695652173913,120.897826086957
2020-12-19,"06","4 wk ahead inc death","COVIDhub-ensemble","California",551,39.9373913043478,0,432.304347826087,472.241739130435
2020-12-19,"08","4 wk ahead inc death","COVIDhub-ensemble","Colorado",324,23.4421739130435,0,220.521739130435,243.963913043478
2020-12-19,"09","4 wk ahead inc death","COVIDhub-ensemble","Connecticut",147,10.3191304347826,0,104.217391304348,114.53652173913
2020-12-19,"10","4 wk ahead inc death","COVIDhub-ensemble","Delaware",20,3.17826086956522,0,8.43478260869565,11.6130434782609
2020-12-19,"12","4 wk ahead inc death","COVIDhub-ensemble","Florida",617,36.2408695652174,0,482.565217391304,518.806086956522
2020-12-19,"13","4 wk ahead inc death","COVIDhub-ensemble","Georgia",267,20.265652173913,0,207.347826086957,227.61347826087
2020-12-19,"15","4 wk ahead inc death","COVIDhub-ensemble","Hawaii",8,2.09260869565217,0,2.69565217391304,4.78826086956522
2020-12-19,"16","4 wk ahead inc death","COVIDhub-ensemble","Idaho",108,7.36391304347826,0,79.6521739130435,87.0160869565217
2020-12-19,"17","4 wk ahead inc death","COVIDhub-ensemble","Illinois",1053,66.295652173913,0,805,871.295652173913
2020-12-19,"18","4 wk ahead inc death","COVIDhub-ensemble","Indiana",515,24.924347826087,0,402.04347826087,426.967826086957
2020-12-19,"19","4 wk ahead inc death","COVIDhub-ensemble","Iowa",194,12.4821739130435,0,143.652173913043,156.134347826087
2020-12-19,"20","4 wk ahead inc death","COVIDhub-ensemble","Kansas",216,10.6317391304348,0,171.130434782609,181.762173913043
2020-12-19,"21","4 wk ahead inc death","COVIDhub-ensemble","Kentucky",155,10.6121739130435,0,118.739130434783,129.351304347826
2020-12-19,"22","4 wk ahead inc death","COVIDhub-ensemble","Louisiana",202,13.9047826086957,0,151.739130434783,165.643913043478
2020-12-19,"23","4 wk ahead inc death","COVIDhub-ensemble","Maine",13,2.56086956521739,0,3,5.56086956521739
