"target_end_date","location","target","model","window_size","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-12-12,"01","4 wk ahead inc death","Baseline","1","Alabama",148,10.3412606838242,0,101.275805266748,111.617065950573
2020-12-12,"01","4 wk ahead inc death","Baseline","2","Alabama",148,10.3412606838242,0,101.275805266748,111.617065950573
2020-12-12,"01","4 wk ahead inc death","Baseline","3","Alabama",148,10.3412606838242,0,101.275805266748,111.617065950573
2020-12-12,"01","4 wk ahead inc death","Baseline","4","Alabama",148,10.3412606838242,0,101.275805266748,111.617065950573
2020-12-12,"01","4 wk ahead inc death","EWA","4","Alabama",171.579338133246,16.3889866223849,0,115.266467805176,131.655454427561
2020-12-12,"01","4 wk ahead inc death","GQRA2","4","Alabama",197.636218447537,20.769634628493,0,135.400596077531,156.170230706024
2020-12-12,"01","4 wk ahead inc death","GQRA3","4","Alabama",230.421763219296,23.4078195912701,0,139.727002613784,163.134822205054
2020-12-12,"01","4 wk ahead inc death","GQRA4","4","Alabama",218.46706462811,20.2859166947298,0,135.781524047438,156.067440742168
2020-12-12,"01","4 wk ahead inc death","INV","4","Alabama",180.18088726339,15.9654918517136,0,123.714606918307,139.68009877002
2020-12-12,"01","4 wk ahead inc death","INVA","4","Alabama",176.840774973018,17.0351472717195,0,118.996176654291,136.031323926011
2020-12-12,"01","4 wk ahead inc death","MED","4","Alabama",185,12.7846955734231,0,129.185655323945,141.970350897368
2020-12-12,"01","4 wk ahead inc death","QNA3","4","Alabama",212.833600931423,19.4949450046809,0,140.733783456427,160.228728461108
2020-12-12,"01","4 wk ahead inc death","QRA2","4","Alabama",200.434119194864,20.5907502647735,0,135.992225332593,156.582975597367
2020-12-12,"01","4 wk ahead inc death","QRA3","4","Alabama",242.772242340875,23.7650523492673,0,149.463754240903,173.22880659017
2020-12-12,"01","4 wk ahead inc death","QRA4","4","Alabama",222.014002628799,18.457659138426,0,155.836189378666,174.293848517092
2020-12-12,"01","4 wk ahead inc death","V2","4","Alabama",196.753281181765,20.1049551508223,0,131.674942219319,151.779897370141
2020-12-12,"01","4 wk ahead inc death","V3","4","Alabama",208.931662609296,21.0090385864568,0,139.237485960863,160.24652454732
2020-12-12,"01","4 wk ahead inc death","V4","4","Alabama",206.287229832798,19.5744955845223,0,140.710899742976,160.285395327498
2020-12-12,"02","4 wk ahead inc death","Baseline","1","Alaska",4,1.40027691372566,0.928153716319774,0,2.32843063004544
2020-12-12,"02","4 wk ahead inc death","Baseline","2","Alaska",4,1.40027691372566,0.928153716319774,0,2.32843063004544
2020-12-12,"02","4 wk ahead inc death","Baseline","3","Alaska",4,1.40027691372566,0.928153716319774,0,2.32843063004544
2020-12-12,"02","4 wk ahead inc death","Baseline","4","Alaska",4,1.40027691372566,0.928153716319774,0,2.32843063004544
2020-12-12,"02","4 wk ahead inc death","EWA","4","Alaska",4.7696247116861,3.44698879448018,0,0.53624858543103,3.98323737991121
2020-12-12,"02","4 wk ahead inc death","GQRA2","4","Alaska",10.2170543124893,3.4188484608619,0,2.07936901184381,5.49821747270571
2020-12-12,"02","4 wk ahead inc death","GQRA3","4","Alaska",9.1455582303906,4.12250042662953,0,1.31353285501219,5.43603328164173
2020-12-12,"02","4 wk ahead inc death","GQRA4","4","Alaska",19.5402551451214,3.76968605282598,0,4.94813337032497,8.71781942315096
2020-12-12,"02","4 wk ahead inc death","INV","4","Alaska",3.828154644201,3.04246020435355,0,0.402381203772487,3.44484140812603
2020-12-12,"02","4 wk ahead inc death","INVA","4","Alaska",6.162036470183,3.49579354306031,0,0.841187117212583,4.33698066027289
2020-12-12,"02","4 wk ahead inc death","MED","4","Alaska",7.5,3.80182900867647,0,0.74425059314133,4.5460796018178
2020-12-12,"02","4 wk ahead inc death","QNA3","4","Alaska",19.1769887702638,3.13137550451123,0,7.23994075422707,10.3713162587383
2020-12-12,"02","4 wk ahead inc death","QRA2","4","Alaska",10.7845058742108,3.44659921841395,0,2.10838073887811,5.55497995729206
2020-12-12,"02","4 wk ahead inc death","QRA3","4","Alaska",8.2893517068236,4.45237350907892,0,0.495220490507652,4.94759399958657
2020-12-12,"02","4 wk ahead inc death","QRA4","4","Alaska",18.4419137284092,3.93424733825567,0,4.25650174871831,8.19074908697398
2020-12-12,"02","4 wk ahead inc death","V2","4","Alaska",9.7589001246868,3.80289161045541,0,1.90186957351172,5.70476118396714
2020-12-12,"02","4 wk ahead inc death","V3","4","Alaska",9.1838726691491,4.06887852695878,0,1.59096892891333,5.6598474558721
2020-12-12,"02","4 wk ahead inc death","V4","4","Alaska",17.1996135563746,3.86460798640092,0,5.98797805090089,9.8525860373018
2020-12-12,"04","4 wk ahead inc death","Baseline","1","Arizona",76,23.4896891274565,0,17.4240995453432,40.9137886727998
2020-12-12,"04","4 wk ahead inc death","Baseline","2","Arizona",76,23.4896891274565,0,17.4240995453432,40.9137886727998
2020-12-12,"04","4 wk ahead inc death","Baseline","3","Arizona",76,23.4896891274565,0,17.4240995453432,40.9137886727998
2020-12-12,"04","4 wk ahead inc death","Baseline","4","Arizona",76,23.4896891274565,0,17.4240995453432,40.9137886727998
2020-12-12,"04","4 wk ahead inc death","EWA","4","Arizona",210.862191094575,29.5251448142998,0,119.950837535168,149.475982349467
2020-12-12,"04","4 wk ahead inc death","GQRA2","4","Arizona",311.523721958753,37.4629664277025,0,182.445396268298,219.908362696001
2020-12-12,"04","4 wk ahead inc death","GQRA3","4","Arizona",370.375904844715,39.7958773935861,0,202.453308659803,242.249186053389
2020-12-12,"04","4 wk ahead inc death","GQRA4","4","Arizona",336.587507147586,38.8435479399011,0,187.978628752818,226.82217669272
2020-12-12,"04","4 wk ahead inc death","INV","4","Arizona",238.867580106986,34.1904851071701,0,136.794293910996,170.984779018167
2020-12-12,"04","4 wk ahead inc death","INVA","4","Arizona",229.383319345724,32.5092095358434,0,131.469385015537,163.978594551381
2020-12-12,"04","4 wk ahead inc death","MED","4","Arizona",246.5,17.1452210914066,0,148.934782608696,166.080003700102
2020-12-12,"04","4 wk ahead inc death","QNA3","4","Arizona",319.088948519716,46.9973879893842,0,177.395570832165,224.392958821549
2020-12-12,"04","4 wk ahead inc death","QRA2","4","Arizona",305.95904962953,39.9292997129748,0,177.27498120941,217.204280922385
2020-12-12,"04","4 wk ahead inc death","QRA3","4","Arizona",380.949592109416,42.6530029771098,0,198.697449170029,241.350452147139
2020-12-12,"04","4 wk ahead inc death","QRA4","4","Arizona",335.80274701186,34.1484130530738,0,200.233890242604,234.382303295677
2020-12-12,"04","4 wk ahead inc death","V2","4","Arizona",306.459418078934,47.0496535022405,0,175.002027947434,222.051681449675
2020-12-12,"04","4 wk ahead inc death","V3","4","Arizona",326.48459334601,50.6590591913428,0,182.986508302358,233.645567493701
2020-12-12,"04","4 wk ahead inc death","V4","4","Arizona",310.689037455067,47.0547225080958,0,176.513165141315,223.567887649411
2020-12-12,"05","4 wk ahead inc death","Baseline","1","Arkansas",55,8.66868634445043,0,23.2008633564597,31.8695497009101
2020-12-12,"05","4 wk ahead inc death","Baseline","2","Arkansas",55,8.66868634445043,0,23.2008633564597,31.8695497009101
2020-12-12,"05","4 wk ahead inc death","Baseline","3","Arkansas",55,8.66868634445043,0,23.2008633564597,31.8695497009101
2020-12-12,"05","4 wk ahead inc death","Baseline","4","Arkansas",55,8.66868634445043,0,23.2008633564597,31.8695497009101
2020-12-12,"05","4 wk ahead inc death","EWA","4","Arkansas",107.776710499102,11.2590920375883,0,65.9185911786569,77.1776832162452
2020-12-12,"05","4 wk ahead inc death","GQRA2","4","Arkansas",128.421889345822,10.1156694561495,0,100.287306237967,110.402975694117
2020-12-12,"05","4 wk ahead inc death","GQRA3","4","Arkansas",134.045383194394,11.4926640675423,0,106.217553668821,117.710217736363
